time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
17143.0,0.0,8.33,2108.07,69.99,4909.73,5367.3,1912.52,2154.3,5837.5,6204.67,1445.6,1438.15,5500.67,4391.12,935.11,1052.15,6197.83,4808.03
17144.0,0.0,8.33,2096.16,79.57,4951.82,5337.38,1893.61,2152.38,5847.71,6207.23,1417.1,1409.68,5540.66,4400.56,932.19,1057.12,6198.69,4795.55
17145.0,0.0,8.33,2059.83,74.44,4916.24,5343.89,1886.24,2161.04,5862.85,6222.21,1404.18,1402.91,5512.8,4402.93,929.08,1054.34,6215.36,4785.94
17146.0,0.0,8.33,2047.06,68.83,4897.07,5388.47,1907.44,2154.3,5848.12,6194.42,1414.35,1408.41,5539.48,4401.58,920.53,1046.19,6235.07,4822.68
17147.0,0.0,8.33,2027.01,81.06,4925.3,5357.31,1899.6,2146.37,5904.33,6269.03,1386.85,1403.12,5554.82,4394.49,926.16,1042.22,6229.5,4814.46
17148.0,0.0,8.33,1986.42,73.95,4942.0,5419.75,1908.59,2142.53,5860.4,6212.79,1392.97,1397.62,5529.27,4377.98,935.3,1058.91,6232.07,4807.32
17149.0,0.0,8.33,1971.94,73.95,4942.0,5367.3,1899.14,2135.58,5874.74,6223.07,1389.38,1383.68,5535.55,4388.09,943.68,1049.96,6243.65,4806.6
17150.0,0.0,8.33,1954.94,77.09,4931.83,5381.53,1901.21,2143.97,5851.8,6204.24,1390.43,1384.52,5552.86,4401.91,911.8,1039.84,6251.39,4833.77
17151.0,0.0,8.33,1929.63,76.26,4938.0,5365.38,1902.13,2150.46,5877.2,6208.09,1362.0,1372.09,5576.12,4425.92,905.61,1046.19,6265.59,4809.46
17152.0,0.0,8.33,1895.45,68.0,4975.5,5399.27,1899.14,2140.37,5859.17,6216.64,1384.52,1368.94,5548.92,4403.6,912.0,1050.16,6274.2,4789.5
17153.0,0.0,8.33,1880.73,69.49,4960.55,5376.53,1891.54,2128.87,5891.57,6210.65,1358.85,1369.36,5545.38,4400.56,930.05,1038.45,6254.4,4791.63
17154.0,0.0,8.33,1867.65,70.65,4955.82,5380.38,1897.98,2125.04,5854.26,6215.36,1369.36,1356.96,5556.4,4375.97,913.94,1049.96,6294.92,4790.92
17155.0,0.0,8.33,1854.6,68.83,4951.45,5374.22,1894.53,2134.62,5871.05,6198.26,1343.75,1354.23,5575.72,4391.12,904.06,1031.31,6264.29,4803.75
17156.0,0.0,8.33,1838.15,67.34,4951.82,5372.68,1903.75,2128.87,5864.9,6215.36,1344.79,1367.67,5556.01,4383.71,916.26,1045.59,6266.45,4805.18
17157.0,0.0,8.33,1820.61,68.5,4955.46,5374.99,1890.85,2129.59,5872.28,6189.3,1333.7,1347.1,5582.44,4389.1,903.09,1029.13,6272.05,4804.11
17158.0,0.0,8.33,1815.84,73.62,4959.46,5368.45,1887.62,2135.1,5868.59,6207.23,1344.17,1342.07,5542.23,4397.19,924.03,1039.44,6283.69,4789.14
17159.0,0.0,8.33,1786.37,70.98,4953.63,5383.07,1892.0,2117.87,5866.13,6223.07,1351.92,1327.22,5561.52,4377.31,913.35,1063.29,6298.38,4785.22
17160.0,0.0,8.33,1761.78,75.77,4970.76,5364.23,1884.18,2139.41,5880.07,6233.35,1323.05,1320.13,5555.22,4416.44,934.91,1032.9,6276.79,4795.91
17161.0,0.0,8.33,1754.58,72.63,4971.49,5365.76,1884.87,2117.15,5855.07,6215.79,1338.51,1332.66,5567.44,4385.39,920.73,1057.92,6266.88,4777.4
17162.0,0.0,8.33,1740.65,70.48,4971.49,5398.11,1883.72,2117.39,5877.2,6214.5,1332.03,1332.87,5558.76,4376.64,912.77,1041.03,6324.36,4784.87
17163.0,0.0,8.33,1720.94,76.76,4964.93,5420.53,1904.21,2107.12,5870.64,6233.78,1312.63,1311.79,5583.62,4386.74,921.89,1048.37,6260.42,4776.69
17164.0,0.0,8.33,1710.44,65.04,4992.31,5403.9,1881.88,2123.6,5853.85,6209.8,1308.67,1321.59,5579.28,4395.16,909.09,1046.78,6291.9,4782.38
17165.0,0.0,8.33,1706.65,90.16,4978.79,5390.4,1884.41,2127.19,5869.82,6228.21,1308.04,1305.34,5590.74,4398.2,906.57,1020.63,6300.97,4782.73
17166.0,0.0,8.33,1701.07,76.59,4978.06,5400.81,1877.97,2109.03,5889.11,6265.59,1312.83,1305.76,5566.25,4392.13,924.61,1040.23,6282.83,4777.4
17167.0,0.0,8.33,1702.63,70.65,4981.71,5395.02,1882.8,2137.97,5863.26,6236.79,1294.33,1299.31,5590.74,4396.18,922.86,1043.61,6274.2,4768.88
17168.0,0.0,8.33,1664.2,66.19,4989.02,5415.88,1892.0,2113.09,5848.12,6265.59,1290.59,1293.08,5577.7,4406.98,917.62,1039.44,6285.85,4759.65
17169.0,0.0,8.33,1672.4,77.58,4975.14,5385.77,1888.08,2128.63,5867.77,6222.64,1288.93,1287.27,5594.7,4403.26,907.15,1030.12,6277.65,4779.89
17170.0,0.0,8.33,1664.86,69.16,4982.08,5417.82,1886.02,2129.11,5878.02,6230.78,1273.6,1298.89,5611.74,4396.18,899.22,1030.92,6274.2,4774.2
17171.0,0.0,8.33,1649.6,76.43,4969.3,5408.92,1881.42,2120.73,5875.15,6207.23,1284.58,1282.3,5595.49,4394.83,906.96,1048.37,6295.35,4782.38
17172.0,0.0,8.33,1644.74,79.73,4986.1,5383.07,1884.64,2128.15,5878.43,6226.92,1279.4,1270.29,5595.1,4416.11,905.99,1030.72,6284.99,4778.47
17173.0,0.0,8.33,1626.67,67.84,5020.17,5429.43,1884.18,2122.89,5874.33,6228.21,1273.39,1270.91,5594.3,4423.89,922.86,1028.74,6263.43,4767.81
17174.0,0.0,8.33,1627.55,63.06,4988.29,5455.83,1889.01,2117.63,5867.36,6238.93,1268.85,1267.61,5615.71,4391.12,905.22,1041.03,6295.79,4782.38
17175.0,0.0,8.33,1604.5,68.66,5002.2,5412.79,1865.59,2115.0,5898.56,6236.36,1268.23,1260.38,5617.29,4409.01,909.67,1048.57,6286.28,4758.94
17176.0,0.0,8.33,1597.27,89.83,5012.83,5429.43,1880.96,2119.06,5891.98,6240.22,1251.92,1272.36,5620.07,4404.28,916.46,1017.66,6256.98,4766.75
17177.0,0.0,8.33,1604.28,77.42,4987.19,5387.31,1905.13,2119.54,5879.25,6243.23,1252.95,1265.54,5621.27,4398.54,911.03,1038.25,6304.0,4777.76
17178.0,0.0,8.33,1595.08,68.5,5001.46,5444.56,1889.01,2112.61,5880.48,6263.86,1260.38,1261.2,5603.81,4406.98,909.48,1054.14,6301.84,4760.36
17179.0,0.0,8.33,1574.33,67.34,5017.6,5449.22,1899.37,2135.58,5873.92,6251.39,1261.2,1248.63,5603.02,4419.15,913.16,1039.64,6319.59,4762.13
17180.0,0.0,8.33,1576.29,71.14,5032.3,5436.02,1865.81,2117.15,5892.4,6259.99,1247.19,1240.81,5617.29,4423.21,905.22,1029.33,6302.7,4776.69
17181.0,0.0,8.33,1571.28,70.98,5017.6,5444.56,1892.69,2117.87,5876.79,6260.42,1256.66,1235.05,5606.58,4412.72,926.75,1054.14,6302.7,4769.59
17182.0,0.0,8.33,1576.07,68.0,5009.53,5445.34,1889.93,2116.91,5888.29,6244.51,1245.74,1257.08,5629.61,4405.96,893.23,1031.31,6310.49,4767.1
17183.0,0.0,8.33,1546.48,72.96,5028.25,5437.19,1879.35,2121.93,5879.66,6247.95,1249.66,1232.38,5595.1,4424.23,922.08,1019.64,6284.12,4762.49
17184.0,0.0,8.33,1546.48,76.59,5043.71,5446.5,1877.05,2114.28,5889.11,6295.35,1241.42,1231.35,5612.93,4416.11,912.97,1045.19,6300.97,4747.96
17185.0,0.0,8.33,1549.96,78.57,5054.03,5467.89,1860.77,2114.76,5887.46,6250.96,1232.18,1231.97,5597.47,4416.78,923.06,1028.34,6285.85,4776.69
17186.0,0.0,8.33,1547.79,71.47,5023.11,5435.25,1889.93,2131.02,5887.46,6252.25,1232.38,1242.66,5642.34,4431.68,907.54,1024.98,6291.03,4747.96
17187.0,0.0,8.33,1536.73,72.96,5034.5,5439.9,1880.27,2107.36,5879.25,6256.12,1236.9,1213.93,5585.21,4416.44,912.77,1046.39,6336.08,4745.13
17188.0,0.0,8.33,1533.26,73.45,5033.03,5441.07,1876.82,2122.41,5899.8,6253.54,1231.76,1211.47,5607.38,4397.86,909.67,1056.52,6333.04,4747.96
17189.0,0.0,8.33,1545.62,69.82,5015.03,5447.28,1892.92,2123.36,5920.4,6238.07,1221.1,1225.2,5622.85,4420.84,905.61,1025.57,6310.49,4764.26
17190.0,0.0,8.33,1526.12,64.71,5034.87,5444.56,1892.69,2140.61,5881.71,6217.93,1228.28,1220.48,5613.72,4399.89,900.96,1046.19,6312.66,4754.33
17191.0,0.0,8.33,1519.42,128.92,5045.18,5462.05,1868.56,2113.8,5885.41,6255.69,1226.63,1230.94,5617.29,4397.19,907.93,1036.86,6311.79,4773.14
17192.0,0.0,8.33,1514.89,457.69,5036.71,5448.44,1891.77,2097.58,5870.64,6245.8,1230.53,1206.98,5592.33,4391.79,914.13,1044.6,6301.41,4747.61
17193.0,0.0,18.33,1512.95,401.57,5033.77,5437.96,1872.92,2114.76,5873.92,6234.21,1221.3,1220.69,5593.91,4379.33,892.65,1031.11,6325.23,4785.22
17194.0,0.0,18.33,1512.95,311.32,5037.81,5441.45,1865.81,2100.44,5904.33,6272.91,1213.93,1202.89,5596.68,4395.16,930.05,1032.7,6302.27,4761.42
17195.0,0.0,18.33,1501.53,243.59,5030.46,5458.16,1908.59,2113.56,5875.15,6245.8,1219.46,1199.62,5600.64,4421.86,915.87,1035.08,6307.9,4753.98
17196.0,0.0,18.33,1488.62,198.36,5043.34,5438.74,1870.17,2109.51,5890.75,6257.41,1213.32,1196.76,5597.87,4413.4,921.11,1034.68,6303.57,4744.07
17197.0,0.0,18.33,1500.45,170.0,5029.35,5427.5,1876.14,2123.36,5882.95,6253.54,1207.59,1210.66,5614.52,4387.07,900.19,1026.76,6310.93,4758.94
17198.0,0.0,18.33,1506.05,144.14,5029.35,5440.68,1869.02,2117.63,5900.62,6242.37,1193.3,1194.72,5613.33,4414.41,913.16,1015.29,6298.38,4760.01
17199.0,0.0,18.33,1487.76,125.41,5044.07,5440.29,1871.32,2109.27,5932.78,6253.97,1195.74,1187.59,5616.9,4403.6,905.61,1046.19,6310.93,4759.65
17200.0,0.0,18.33,1490.56,116.24,5027.52,5450.77,1874.07,2100.44,5903.09,6262.57,1182.91,1176.4,5630.8,4407.65,917.81,1040.23,6310.49,4764.26
17201.0,0.0,18.33,1489.48,110.25,5020.9,5426.33,1880.04,2119.78,5901.03,6258.7,1200.03,1190.24,5632.0,4393.48,906.19,1029.93,6334.34,4768.52
17202.0,0.0,18.33,1483.9,91.49,5011.36,5451.55,1877.05,2115.95,5902.27,6241.94,1193.91,1195.74,5637.57,4373.95,898.83,1031.91,6326.96,4785.22
17203.0,0.0,18.33,1481.11,92.81,5031.19,5422.85,1886.24,2106.4,5905.97,6250.1,1179.85,1190.44,5616.9,4399.89,910.25,1017.27,6302.7,4788.43
17204.0,0.0,18.33,1478.75,76.59,5012.83,5420.53,1882.34,2117.87,5917.92,6269.46,1180.87,1182.09,5621.66,4384.38,911.03,1028.94,6314.39,4787.36
17205.0,0.0,18.33,1473.17,76.43,4997.44,5417.43,1888.08,2125.76,5896.1,6264.73,1173.55,1177.01,5603.02,4406.98,907.15,1033.69,6326.1,4786.65
17206.0,0.0,18.33,1465.47,82.54,5040.76,5436.41,1878.43,2107.84,5910.92,6263.86,1196.15,1174.36,5614.52,4407.99,906.57,1034.28,6363.49,4792.7
17207.0,0.0,18.33,1475.32,79.73,5052.55,5479.58,1899.37,2135.34,5971.72,6352.17,1168.27,1171.92,5633.59,4433.04,935.11,1054.93,6440.12,4863.2
17208.0,0.0,18.33,1472.75,77.58,5143.82,5540.66,1927.55,2167.54,6087.56,6458.61,1176.4,1177.41,5714.36,4503.22,910.45,1059.31,6593.75,4978.42
17209.0,0.0,18.33,1457.34,75.93,5261.56,5650.31,1962.38,2195.56,6279.38,6726.56,1173.55,1166.44,5789.07,4597.29,936.28,1066.08,6775.88,5091.0
17210.0,0.0,18.33,1469.75,75.93,5366.15,5759.91,2011.03,2248.07,6485.55,6924.22,1183.52,1173.14,5894.86,4702.43,928.3,1080.05,6987.86,5282.44
17211.0,0.0,18.33,1462.47,72.63,5516.33,5896.51,2077.13,2285.3,6759.41,7245.83,1189.63,1166.65,5999.17,4824.82,942.31,1091.05,7228.91,5454.66
17212.0,0.0,18.33,1479.82,71.47,5677.87,6052.67,2086.4,2335.12,7026.94,7523.74,1174.16,1175.58,6133.61,4950.36,949.72,1078.25,7463.48,5653.1
17213.0,0.0,18.33,1463.33,67.67,5839.54,6218.78,2119.3,2343.79,7267.64,7768.52,1190.65,1179.65,6267.31,5034.5,973.0,1100.47,7661.26,5801.25
17214.0,0.0,18.33,1463.33,70.48,5990.42,6383.56,2160.32,2368.89,7508.26,7990.16,1177.21,1177.01,6433.96,5198.14,959.88,1103.68,7854.76,5954.3
17215.0,0.0,18.33,1452.64,69.99,6148.45,6532.57,2182.5,2389.34,7710.13,8224.96,1170.3,1167.05,6557.52,5304.52,985.75,1126.0,8016.01,6090.93
17216.0,0.0,18.33,1473.17,72.13,6268.17,6683.86,2200.4,2431.71,7881.78,8380.35,1178.02,1176.4,6702.01,5381.15,971.23,1118.75,8164.08,6214.5
17217.0,0.0,18.33,1476.39,80.06,6388.37,6811.23,2237.58,2440.52,8038.76,8528.91,1182.29,1179.45,6791.01,5487.77,976.92,1123.78,8292.25,6313.09
17218.0,0.0,18.33,1475.1,65.37,6504.15,6961.6,2272.29,2435.48,8150.66,8627.78,1186.57,1175.38,6928.88,5565.86,979.07,1120.97,8436.06,6403.25
17219.0,0.0,18.33,1482.61,64.71,6642.29,7055.3,2261.76,2473.1,8259.63,8803.37,1170.91,1178.23,7039.21,5665.88,1003.46,1118.75,8521.09,6486.88
17220.0,0.0,18.33,1473.6,75.6,6761.24,7184.57,2278.18,2463.23,8341.94,8871.52,1192.68,1175.79,7134.25,5718.38,983.98,1137.29,8645.3,6554.85
17221.0,0.0,18.33,1463.33,65.04,6855.5,7318.26,2321.51,2504.32,8488.2,8984.64,1192.48,1190.24,7243.9,5810.6,991.65,1131.85,8735.71,6626.08
17222.0,0.0,18.33,1483.47,77.42,6985.04,7391.8,2294.64,2495.93,8568.1,9092.01,1185.96,1179.45,7372.13,5889.52,989.88,1145.98,8828.72,6670.74
17223.0,0.0,18.33,1492.06,76.26,7058.61,7526.24,2332.89,2507.12,8648.13,9197.0,1209.84,1184.74,7436.71,5945.19,983.79,1158.94,8911.6,6759.41
17224.0,0.0,18.33,1491.63,68.99,7115.16,7580.41,2338.09,2522.42,8726.0,9267.44,1181.68,1180.87,7532.75,6028.38,1012.13,1133.86,8981.12,6811.23
17225.0,0.0,18.33,1502.17,68.66,7182.17,7660.75,2354.47,2550.3,8798.76,9321.36,1192.07,1186.37,7643.51,6085.03,995.97,1152.86,9057.07,6854.58
17226.0,0.0,18.33,1508.42,65.37,7258.43,7777.78,2360.43,2540.57,8849.52,9363.38,1200.44,1205.54,7676.51,6107.38,1003.06,1150.23,9125.29,6910.25
17227.0,0.0,18.33,1507.77,66.19,7308.5,7831.95,2376.62,2547.99,8909.85,9445.5,1212.91,1201.87,7728.53,6151.0,989.48,1169.89,9184.41,6945.23
17228.0,0.0,18.33,1504.97,63.88,7391.3,7902.1,2374.12,2539.54,8947.76,9468.91,1216.18,1193.91,7808.7,6195.7,1001.88,1169.89,9233.66,6976.6
17229.0,0.0,18.33,1507.34,72.63,7444.63,7948.12,2368.64,2547.48,8991.68,9558.16,1209.22,1187.18,7848.01,6256.98,1002.67,1161.57,9273.48,6995.38
17230.0,0.0,18.33,1523.53,68.83,7473.91,7994.9,2391.84,2556.97,9034.64,9574.98,1204.52,1196.15,7912.01,6306.16,1012.92,1164.62,9286.19,7033.55
17231.0,0.0,18.33,1526.12,63.55,7529.74,8059.96,2395.84,2563.65,9049.39,9599.34,1207.59,1211.27,8015.48,6297.51,1006.61,1164.01,9357.89,7077.58
17232.0,0.0,18.33,1519.42,74.94,7583.93,8097.2,2397.84,2574.19,9077.19,9662.06,1218.02,1199.21,8020.24,6364.36,1028.74,1161.78,9374.37,7082.8
17233.0,0.0,18.33,1530.67,71.47,7608.12,8144.77,2408.61,2565.19,9141.38,9688.52,1200.85,1204.52,8086.01,6402.37,1017.66,1174.16,9399.45,7103.72
17234.0,0.0,18.33,1540.63,53.34,7631.36,8175.9,2423.92,2569.3,9195.2,9704.31,1210.66,1208.0,8132.45,6409.82,1011.15,1169.28,9431.35,7132.82
17235.0,0.0,18.33,1544.32,63.39,7723.93,8236.32,2424.67,2573.67,9167.06,9733.42,1225.2,1212.09,8156.03,6426.49,997.15,1176.6,9504.14,7150.03
17236.0,0.0,18.33,1545.18,64.05,7708.6,8275.38,2426.43,2584.49,9183.81,9726.45,1205.75,1211.07,8219.56,6472.73,1012.92,1161.37,9503.52,7149.08
17237.0,0.0,18.33,1548.87,57.46,7752.61,8329.9,2430.7,2581.66,9208.4,9774.7,1226.02,1205.34,8224.96,6482.46,1011.15,1187.18,9530.8,7150.03
17238.0,0.0,18.33,1551.91,81.22,7773.66,8328.26,2422.91,2578.05,9230.05,9780.43,1214.34,1214.34,8247.16,6502.82,1018.06,1165.43,9536.39,7180.25
17239.0,0.0,18.33,1550.83,67.34,7810.24,8367.71,2433.47,2586.3,9243.3,9815.52,1214.75,1207.38,8289.52,6524.57,1020.83,1186.16,9567.5,7162.97
17240.0,0.0,18.33,1561.26,71.64,7835.58,8386.4,2437.25,2587.84,9254.76,9828.95,1237.52,1228.89,8311.87,6546.82,1015.89,1182.91,9602.46,7202.86
17241.0,0.0,18.33,1557.56,67.02,7860.98,8421.13,2438.0,2600.49,9284.97,9830.23,1215.98,1217.82,8358.38,6581.21,1026.96,1176.4,9601.21,7208.64
17242.0,0.0,18.33,1569.75,65.86,7862.02,8470.97,2459.95,2595.07,9278.92,9853.94,1222.33,1228.69,8356.74,6576.73,1007.6,1178.43,9634.41,7234.22
17243.0,0.0,18.33,1569.97,62.23,7893.23,8477.08,2453.13,2603.85,9309.82,9844.32,1206.57,1232.79,8390.8,6592.4,1003.06,1176.8,9644.46,7238.09
17244.0,0.0,18.33,1554.3,68.0,7924.56,8510.48,2461.46,2597.13,9298.3,9905.4,1234.64,1203.09,8387.5,6621.13,1039.04,1197.78,9657.65,7249.22
17245.0,0.0,18.33,1565.18,68.17,7932.93,8550.72,2458.43,2602.3,9316.5,9910.56,1229.71,1213.52,8409.54,6642.74,1024.78,1169.49,9668.98,7263.28
17246.0,0.0,18.33,1569.31,63.88,7957.04,8554.65,2457.42,2597.65,9348.74,9882.21,1244.51,1229.71,8433.84,6634.18,1013.12,1193.91,9709.36,7277.84
17247.0,0.0,18.33,1565.18,68.5,7947.07,8590.58,2462.22,2600.75,9338.39,9924.12,1244.1,1215.16,8459.32,6654.92,1024.38,1195.13,9706.83,7246.32
17248.0,0.0,18.33,1594.2,68.0,7975.95,8560.81,2468.54,2610.06,9346.92,9927.35,1228.28,1211.27,8493.77,6662.15,1005.23,1172.94,9718.22,7289.51
17249.0,0.0,18.33,1573.45,69.99,7991.74,8575.4,2461.21,2596.1,9336.56,9930.58,1236.69,1221.71,8469.31,6658.08,1020.03,1183.92,9767.7,7299.25
17250.0,0.0,18.33,1584.15,69.32,7996.48,8587.77,2459.69,2598.68,9376.2,9969.45,1234.23,1214.13,8480.97,6671.19,1018.85,1196.97,9740.39,7314.36
17251.0,0.0,18.33,1593.55,80.23,8007.56,8594.52,2465.26,2601.53,9403.74,9939.64,1227.66,1223.35,8501.01,6691.57,1028.54,1175.99,9738.49,7299.25
17252.0,0.0,18.33,1597.05,69.32,8008.62,8618.18,2470.06,2613.17,9384.76,9967.5,1216.39,1213.73,8526.11,6714.27,1031.11,1187.18,9730.88,7313.38
17253.0,0.0,18.33,1596.61,86.35,8040.87,8626.08,2471.08,2611.1,9389.66,9989.59,1234.23,1223.35,8525.0,6705.64,1034.68,1179.65,9744.2,7324.61
17254.0,0.0,18.33,1596.61,81.72,8039.28,8623.26,2469.81,2610.32,9376.81,9965.55,1226.63,1217.0,8574.84,6723.83,1008.78,1184.94,9781.71,7326.08
17255.0,0.0,18.33,1596.17,75.43,8034.52,8627.78,2463.49,2612.91,9395.78,9962.96,1226.22,1228.48,8549.6,6709.27,1027.35,1175.18,9761.35,7331.45
17256.0,0.0,18.33,1592.45,66.19,8052.54,8633.99,2461.21,2610.06,9386.6,9962.31,1240.6,1219.66,8561.93,6734.76,1028.14,1171.52,9774.07,7317.29
17257.0,0.0,18.33,1607.35,64.54,8044.05,8657.76,2484.0,2636.52,9384.76,9961.01,1239.57,1234.43,8554.65,6708.37,1029.93,1192.48,9790.63,7341.24
17258.0,0.0,18.33,1601.87,67.67,8060.5,8663.99,2481.72,2615.76,9373.15,9970.1,1241.01,1232.59,8585.52,6735.67,1008.19,1185.35,9832.15,7369.67
17259.0,0.0,18.33,1603.4,66.52,8060.5,8663.99,2477.41,2615.24,9378.65,9979.84,1249.66,1232.38,8591.7,6718.37,1017.86,1185.76,9827.03,7338.79
17260.0,0.0,18.33,1600.77,68.66,8086.55,8682.72,2472.59,2612.91,9393.33,9978.54,1242.04,1203.71,8581.02,6735.22,1022.21,1204.93,9813.6,7318.26
17261.0,0.0,18.33,1609.54,65.7,8086.55,8692.95,2475.89,2606.96,9401.9,9983.09,1250.89,1229.3,8620.44,6744.79,994.4,1180.87,9811.05,7350.05
17262.0,0.0,18.33,1603.4,63.88,8093.47,8692.95,2492.88,2598.94,9382.31,10003.26,1242.45,1246.36,8602.4,6763.07,1016.68,1190.85,9853.3,7349.56
17263.0,0.0,18.33,1615.46,66.85,8098.8,8711.74,2475.13,2604.89,9404.35,9990.24,1245.33,1230.53,8592.27,6730.66,1038.25,1193.91,9866.78,7366.73
17264.0,0.0,18.33,1607.13,65.04,8110.0,8722.57,2483.49,2612.13,9438.73,10043.06,1229.1,1224.17,8634.56,6766.73,1027.55,1200.64,9839.19,7363.78
17265.0,0.0,18.33,1628.44,70.32,8093.47,8717.44,2485.01,2610.32,9398.84,10054.18,1245.54,1223.97,8641.34,6789.18,1018.26,1189.42,9853.3,7358.87
17266.0,0.0,18.33,1609.32,66.52,8127.1,8714.02,2473.1,2615.24,9435.04,10029.99,1245.74,1220.69,8643.04,6782.3,1045.99,1185.35,9862.92,7368.2
17267.0,0.0,18.33,1618.54,63.22,8121.76,8739.13,2491.61,2618.35,9420.91,10016.94,1245.74,1240.81,8650.96,6790.1,1012.53,1190.03,9897.02,7417.43
17268.0,0.0,18.33,1615.03,65.04,8147.45,8733.42,2476.9,2618.87,9453.5,10026.08,1231.15,1232.79,8650.96,6804.79,1022.61,1188.61,9865.49,7365.74
17269.0,0.0,18.33,1622.28,63.39,8123.89,8753.43,2489.33,2607.47,9443.65,10031.95,1246.98,1239.16,8674.77,6760.78,1017.27,1198.19,9900.88,7361.33
17270.0,0.0,18.33,1634.38,56.63,8119.08,8754.58,2494.92,2621.46,9397.0,10056.15,1242.66,1236.08,8664.56,6782.3,1031.11,1199.01,9868.06,7389.34
17271.0,0.0,18.33,1623.6,79.24,8123.36,8758.01,2472.09,2595.33,9421.53,10047.64,1248.01,1231.15,8666.83,6796.06,1033.1,1186.98,9867.42,7395.74
17272.0,0.0,18.33,1629.32,60.92,8124.43,8755.15,2486.03,2614.2,9444.27,10007.16,1243.89,1233.41,8686.13,6800.2,1016.87,1200.44,9900.24,7393.77
17273.0,0.0,18.33,1629.32,59.43,8130.31,8771.77,2514.51,2621.46,9453.5,10035.87,1244.51,1244.92,8733.99,6811.23,1025.97,1189.01,9902.82,7406.58
17274.0,0.0,18.33,1622.94,55.65,8143.16,8775.78,2492.63,2613.69,9448.58,10060.08,1253.16,1230.33,8696.94,6810.77,1021.22,1197.78,9908.62,7373.11
17275.0,0.0,18.33,1616.34,81.55,8151.2,8772.92,2483.49,2603.85,9467.68,10069.25,1242.45,1228.89,8685.56,6813.53,1031.31,1206.16,9916.37,7402.14
17276.0,0.0,18.33,1637.69,68.99,8149.59,8782.1,2485.77,2612.39,9465.21,10079.74,1244.51,1218.64,8674.2,6804.33,1030.32,1211.47,9905.4,7412.5
17277.0,0.0,18.33,1624.26,66.03,8171.06,8791.86,2486.54,2606.96,9471.38,10074.5,1245.13,1236.69,8702.06,6806.63,1032.5,1206.36,9917.66,7393.27
17278.0,0.0,18.33,1628.22,72.3,8172.14,8780.95,2490.09,2619.9,9480.64,10086.31,1247.39,1215.16,8694.66,6825.04,1036.07,1193.5,9897.02,7386.38
17279.0,0.0,18.33,1656.01,70.98,8170.53,8799.34,2496.44,2626.39,9545.09,10091.56,1237.31,1233.61,8741.42,6817.21,1024.58,1192.28,9910.56,7437.21
17280.0,0.0,18.33,1633.5,65.37,8173.75,8821.22,2503.56,2613.17,9467.68,10125.13,1241.42,1229.71,8727.14,6824.12,1035.08,1205.75,9917.66,7409.04
17281.0,0.0,18.33,1660.21,69.66,8176.98,8812.0,2504.83,2615.76,9476.94,10079.74,1249.04,1231.35,8747.14,6834.26,1009.17,1205.54,9955.18,7425.83
17282.0,0.0,18.33,1648.5,61.41,8190.43,8830.45,2512.98,2633.4,9468.91,10082.37,1243.89,1244.92,8771.2,6812.61,1023.2,1198.6,9937.69,7430.28
17283.0,0.0,18.33,1630.42,70.48,8199.59,8840.85,2489.33,2613.43,9503.52,10083.03,1248.21,1245.95,8786.69,6849.03,1028.34,1190.44,9946.11,7446.62
17284.0,0.0,18.33,1642.98,61.41,8206.06,8836.23,2500.51,2623.53,9473.85,10086.96,1252.95,1234.64,8742.56,6848.57,1019.64,1205.75,9961.01,7426.33
17285.0,0.0,18.33,1655.57,71.31,8207.68,8839.11,2508.14,2643.54,9501.67,10098.14,1242.45,1229.3,8747.14,6856.89,1019.05,1189.63,9964.26,7453.55
17286.0,0.0,18.33,1644.52,55.65,8228.75,8823.53,2524.21,2621.98,9506.62,10094.19,1246.77,1243.69,8748.28,6850.88,1031.11,1200.85,9974.64,7433.25
17287.0,0.0,0.0,1647.61,68.33,8212.0,8835.07,2514.0,2643.02,9491.77,10103.4,1251.1,1237.72,8767.75,6862.44,1026.36,1174.77,9960.37,7435.23
17288.0,0.0,0.0,1644.52,62.89,8227.67,8846.63,2493.14,2622.5,9492.39,10090.91,1255.63,1243.07,8750.0,6826.42,1024.19,1200.44,9976.59,7444.14
17289.0,0.0,0.0,1638.57,64.71,8222.26,8868.62,2509.93,2630.28,9470.15,10077.12,1246.77,1241.63,8758.59,6846.72,1038.84,1204.93,9929.29,7407.07
17290.0,0.0,0.0,1654.46,71.8,8214.7,8848.94,2514.77,2635.22,9489.29,10056.15,1242.66,1231.56,8763.74,6885.15,1038.25,1200.03,9926.7,7415.46
17291.0,0.0,0.0,1639.01,82.21,8236.32,8855.88,2507.12,2625.61,9478.79,10094.85,1247.39,1229.51,8805.09,6886.54,1015.29,1185.96,9916.37,7406.09
17292.0,0.0,0.0,1647.61,63.72,8257.46,8875.58,2489.58,2613.17,9501.05,10115.9,1253.78,1229.92,8778.65,6874.95,1035.28,1213.11,9948.05,7416.45
17293.0,0.0,0.0,1659.99,72.13,8209.84,8884.86,2500.76,2629.24,9470.77,10067.28,1255.01,1233.82,8778.65,6890.26,1020.23,1192.68,9960.37,7423.36
17294.0,0.0,0.0,1648.06,65.7,8260.71,8860.51,2493.65,2620.16,9477.55,10073.84,1256.25,1235.87,8768.9,6887.47,1040.03,1189.01,9931.87,7415.46
